,PC1_performance,PC2_performance,PC3_performance,PC4_performance,PC5_performance
0,-1.9852830422270746,-0.2876106193761704,-1.479808350177633,1.6669340353621893,-0.444764926890359
1,0.4124582370314026,-0.9562822739248716,-0.3178989065647161,-1.5634686330165235,-0.7339422674289066
2,-0.26997436711693173,0.19855049462488186,-1.4727316751144695,0.4874304201271151,1.388394858657874
3,-0.37081130375097665,-0.6523162088627723,-0.6218649716268151,-0.4787711385169509,1.7881514857518632
4,0.7920795702740073,0.6665383149936973,-0.46100612829063925,0.39021168026598035,-1.4025782950261598
5,0.7014923067180326,-0.1621947485789201,0.8609647243461934,0.9544010926839431,-1.7283858817907056
6,-1.14112360996537,0.880413120068997,-0.18164314430172293,-0.4342647952334312,1.19060644001781
7,-0.1348371888144462,1.136534350443719,-0.437764374676445,-1.0436198123510987,2.224982077531839
8,0.7139774242249017,-0.6190417094174829,-0.655139471072105,0.42211455778064844,-1.4693776970746788
9,0.15424514286425065,-1.4493586338621578,-0.8112981247558608,-1.5402136527735968,-0.9361340558844721
10,0.08912392567633186,0.8753208882511773,-0.6697887015481191,-1.5840865675947102,-0.9758424990350617
11,0.5892338315710218,0.16742303866636424,-1.4416042191559522,-0.6165406531644954,-1.0714146522906982
12,1.8450074380297052,-1.149385227126608,-0.12479595336298002,0.8514147516081249,-0.8329651043446302
13,1.707850684154224,-0.4113199561369658,-0.8628612243526219,-1.7050021316764177,0.28604699448156357
14,0.6114728108016434,0.8445999955540195,0.8406455583416846,-0.0749469595732742,-1.3060534556151089
15,0.7770071095545574,-1.255663455853786,0.4747200644284134,-1.5714314359183013,-0.45412717498217053
16,-1.0527717908381942,0.7084134172025686,-0.9961190195637254,1.0642232983139295,0.5318416282077941
17,-1.4547040595966882,-0.3464810070745648,-0.9277001734150228,0.6189974986828979,0.45505922037121765
18,-0.4798063816048282,0.23929019550701033,1.9391931474529096,-0.9379447597029827,1.9379302477624685
19,0.7590231503257302,-1.1284434059182291,-1.1322133526997895,-0.08823551971208954,-1.1905152907833572
20,-2.1419111893943357,-1.512270144723795,0.7313267532984229,-0.7758191594186807,0.6336107335889405
21,0.044006243290235496,-0.8228388171684918,-1.437817941449527,0.9763117171407211,-2.2347621440846233
22,-1.1162253312368997,1.4584412144530696,-0.7596712386857956,0.5512103422026727,0.7285655706916238
23,0.32403446161895905,-0.7722739221898908,1.4710438979571643,-1.011908519321191,-1.0552346943771307
24,1.2423929187117568,-0.9507968288271533,0.16985343740178074,-0.6131926801760127,-0.5740687096294235
25,-0.6779012889517015,0.4191572263201386,-0.7068628286812955,0.5366032592314874,1.0661497455542355
26,0.6380387663193271,0.8344519432036884,1.3440313997562312,0.4413881365726865,-1.5316619393068762
27,-1.5138306237083314,1.442554042662703,-0.743784066895429,0.08072594512638068,0.6608134824876903
28,-1.8956874013797353,-0.4411426290985892,0.6466748158016477,0.1897231378092004,0.34487711151038164
29,-1.8012689728910158,-0.42093876961331494,-0.3600046218120571,-0.8562356146215362,0.9116322437256681
30,-0.6496676566448044,-0.919023656360919,0.13808026493554684,0.5837983140873046,1.076973647496887
31,0.04353412622911867,-0.2888789910877565,-1.4785399784660467,1.4842163334534795,1.1438848395462262
32,-1.0060583879481524,1.0905489411600642,1.0879344017998558,0.08473317953104821,1.0471364201335347
33,-0.2759690201932075,0.2409571779367342,-2.0083761474905373,0.9818290588625191,1.142932153390812
34,-0.8048803260343803,0.20488920796494015,-0.9858325993903125,1.5606255542516672,0.47954039176365426
35,-1.9223253131826867,-0.9122237169439205,0.6245181145827636,1.723436248905933,-0.4095716435560911
36,1.3757904639397611,-0.6457226500658975,-0.13522074135947512,0.37494533587861006,-0.9539711151481178
37,0.9070693012041346,0.47238191090838494,-1.7465630913979733,0.35498666271660834,-1.3068943517697027
38,-0.5166939664858501,-1.7336378994460035,-0.03378107010779966,-0.934622619668279,1.9090457065545305
39,0.9684313097445769,0.6705552057385934,-1.451498597163966,-1.169419289692198,-0.5280762153116138
40,1.2385617537790123,-0.1422676247398101,-0.1454379776213471,-0.1314233401632392,-0.8150162550801641
41,-0.7543357582115937,-1.9478367338896607,-0.31282002472835757,0.09936609545601223,1.2357827291401353
42,-1.0901551870735335,-1.3857188725998018,-0.8749378860182165,0.6110346957811202,0.7348743128179538
43,1.8905489754848515,0.6819873220109708,-0.4764551353079127,0.7975754166828999,-0.786019923871406
44,-1.2577810176847108,0.6762700927602826,-0.9639756951214393,0.07010026360608419,0.8584901111269342
45,-1.2891697608437744,-0.9670310912897249,0.1860876998643526,-0.877486977662129,1.3069855010041558
46,0.009981894926524003,-2.2050649068490396,-0.055591851768978295,0.5492583909078965,1.5878650696071264
47,0.7444465009605978,0.02998575246893546,0.6687842232983382,-1.593367893328858,-0.47398139655746535
48,-1.475771173392414,-1.2398005164817656,0.4588571250563934,-0.8482469787659798,1.1580476351481448
49,1.2819398030906273,0.18312572002595487,-1.4573069005155428,-0.17263337636583378,-0.7725862344232615
50,-0.020415225523904415,0.09332571678128014,0.6054442589859939,0.5146926347747095,1.572526007848153
51,-1.7134129651181578,-1.7006182454575307,-0.0668007240962724,0.1857417363583115,0.4847846577337497
52,0.5973200165055609,1.396385314062771,0.7820980288971484,0.9264796166201639,-1.8014940259655545
53,-0.6226058897728028,-0.8079675138618934,-1.452689244756125,1.5566441528007784,0.6194479379870224
54,0.12161257798502355,-0.6449385657350988,-0.13600482569027386,0.48789809705853987,-1.936045516218007
55,-0.2103037296589039,0.8229737043236172,0.36903406050787185,-1.532250849871819,-1.215949148331208
56,-0.3361591632987538,-0.6665964584772348,0.8721286451802932,1.580584227413669,0.8324636283852394
57,-1.0412782960399605,0.009158066665292102,1.6760874872304126,-0.38108472172439134,1.254684264560016
58,-0.12028423374251464,-1.4169155124698605,-0.8437412461481582,-0.5029027976146018,-1.638281574506805
59,1.7327489628826946,-0.3265296508171086,-1.9341271078009101,-0.7195269942403137,-0.17599387484462273
60,-1.3869235429109206,0.435736237225916,-0.723441839587073,1.1067518573488941,0.2673655975200313
61,-1.935910339839184,1.2284705147382804,-1.022938328035222,1.1313253604241909,-0.1568722009663943
62,-1.8685536782224659,1.3842371262566366,-0.1922293614251473,-0.8874792307200193,0.8674086407587569
63,-0.7847328786620221,-0.6359216883877711,-0.6382594921018164,0.06480033932282529,1.2204436673811623
64,-0.7912233430926154,-0.7147191999252758,0.9202513866283343,0.10268823549071611,1.2068981879321974
65,0.22202565955001843,-0.6671413895616768,-0.607039790927911,-1.0524592941076005,-1.1238276787356583
66,1.2326390569880044,1.3678437768961347,-0.17583601206464577,-1.6870729086705285,-0.08042172158898618
67,1.677453563703796,0.6539761948328161,-1.4349195862581887,-1.7395678878096046,0.2707079327225904
68,0.12427187748287226,0.24238814988974877,-2.0098071194435523,0.9317795409034226,-2.1634475822197827
69,-1.5843423961772156,-0.21498126839407325,1.9002268222897776,1.199138349858195,0.0958519325824123
70,0.7513608204602411,2.2149472639812102,-0.036463921021290764,0.8753031603134578,-1.6724103816848381
71,-0.7272020350543246,1.1106374941261032,0.08137027070538612,-0.9778362730732074,1.758314258388511
72,-1.4687848976075029,1.179771240694064,-0.9742390539910054,-0.4296241323663573,0.939675888779012
73,-0.761926131791815,0.150450814480688,-1.4246319949702757,-0.9871434317611338,1.7339448769968946
74,-1.5925005373970225,-1.9251726839861425,0.15775371443233918,1.7061662873162289,-0.15412593250097137
75,0.025126311931241804,0.4449848987262133,-1.2259282901515856,0.46085329984948464,1.6194711883213775
76,1.0237267089234754,0.42990604368499163,-1.2108494351103642,-0.14937839612290707,-0.9747780228788269
77,-0.44891344980008224,-1.691277338741845,-0.5693794198761732,-0.4468682610022827,1.7213520837033442
78,0.14937409323080408,-0.2160651496748833,1.9013107035705876,1.0429977682271154,1.4534253693554944
79,-1.8479823757810576,1.9097335462823728,0.2687497966775472,0.12325450416134533,0.3963374517999274
80,0.8898333523411536,0.0036276700743791833,1.1883800947571097,-1.5940271547450429,-0.3629583915420353
81,-0.8504218634895265,-0.1467699739799931,0.8455399497472669,1.614464889176892,0.4325952112904301
82,-0.5514900195086082,-0.9554836684981124,1.1610158552011711,1.106118428886488,0.9046190864046739
83,-0.993645226726551,-0.5873838434704838,-0.6867973370191038,1.6024948518704467,0.3260873660913216
84,0.6076416458688989,0.17341583244871717,-0.9543592238740899,0.4068223804394994,-1.5470010010658493
85,-1.5344019261497397,0.17720093904064382,-1.9446199085944467,-0.9300077897549839,1.1318846714465198
86,0.7346206829515776,0.8809216398681308,-0.18215166410085729,-0.6171999145806804,-0.9603916472752682
87,-0.20381326522831048,0.1619145322647989,-1.9293335018186024,-1.5701387460397098,-1.2024036688822433
88,-0.6675796595883636,1.908995584559268,0.2694877584006519,0.01694602305082311,1.3206427704539407
89,1.6584060254810657,-1.915392441382864,-0.3452643172351547,0.8806547505042741,-0.9819029702006413
90,1.762650271978805,-1.0197922075720323,1.2253243942750904,-1.1414719806746398,0.07126241273244789
91,-0.15331695939759105,0.15607462740148859,-0.9370180188268609,-0.0169346387124002,1.7205111875487498
92,-0.8336097696955952,1.1752470012645335,0.016760763566955727,1.0569197568283368,0.7006337156391
93,-1.5447235555130776,-0.32616184107005564,-1.9344949175479627,-0.4103505535743195,0.8773916465468146
94,-1.362521075536768,0.8925601367606318,0.7926854171350726,1.635716252217485,0.03724195401194237
95,1.750660965826254,-0.44174105188411233,0.6472732385871705,-0.15267470320383209,-0.4196629978016764
96,1.1138181611251325,-0.09565956025228574,-1.6717594093015176,-1.170078551108383,-0.41705321029618364
97,-1.9260845218301637,0.8707724164033004,0.32123534842818896,0.1551573816760135,0.3295380497514084
98,-0.4858010346811041,-0.7047786993095676,0.4170730969484108,-0.44354612096757884,1.6924675424954063
99,-0.15388472703717637,-1.1862153912398534,0.8985097888786965,1.57660282596278,0.9723711746086072
100,1.6194269087417807,-0.7205493934661998,0.43284379110504273,-1.1534420179810851,-0.03524543246666071
